product_id,product_name,brand_name,price_usd,primary_category,secondary_category,tertiary_category,sephora_exclusive,product_rating,loves_count,author_id,review_rating,is_recommended,helpfulness,submission_time,review_text,review_title,skin_tone,eye_color,skin_type,hair_color,year,month,day_name
P431848,Cold Plunge Pore Mask,OLEHENRIKSEN,41.0,Skincare,Masks,Face Masks,1,4.534,102859,9034903980,4.0,1.0,,2018-05-19,"This product was really hydrating and I loved how it felt and looked on my face! It was really easy to apply with the brush applicator! However, it did make my eyes water, so make sure to avoid getting too close to the eye region! I tested this product out through Influenster and I recieved this product for free! It was a fun opportunity and you should really try out this product!",,fair,blue,dry,auburn,2018,5,Saturday
P423688,Daily Microfoliant Exfoliator,Dermalogica,65.0,Skincare,Cleansers,Exfoliators,0,4.696,95311,5378836099,5.0,1.0,1.0,2022-11-21,I really love the daily microfoliant! It’s always been a staple for me and I’m just so obsessed with it it’s not to harsh and I don’t feel like it messes up my skin barrier. I really do love this product. This was gifted by dermalogica sampling.,,,brown,combination,black,2022,11,Monday
P428240,Calm Water Gel Moisturizer,Dermalogica,55.0,Skincare,Moisturizers,Moisturizers,0,4.356,8686,10428841257,5.0,1.0,1.0,2020-10-28,"Super smooth and silky feeling. Love the lavender smell, not overpowering. Would definitely recommend.",Calming Gel is Amazingly light,fair,blue,dry,blonde,2020,10,Wednesday
P218700,100 percent Pure Argan Oil,Josie Maran,49.0,Skincare,Moisturizers,Face Oils,0,4.5,134089,1530892473,5.0,,,2010-08-02,"Wow! I really love this oil. I wasn’t sure how my skin would do because I have mild acne on my chin and cheeks (hormonal). I’m also in my 30’s so I tend to be dry. I apply all over my face and neck. This oil makes my skin feel really good, soft and nourished. I’ve used it for less than 2 weeks and am now an avid user. I’ve even stopped using my acne products, that I used to apply every day. My acne has not cleared up but I feel that it is on it’s way. This will always be in my beauty bag.",brilliant,,,,,2010,8,Monday
P457005,Rose & Squalane Deep Hydration Oil-Infused Serum,fresh,60.0,Skincare,Treatments,Face Serums,0,4.584,55320,9421865362,5.0,1.0,,2020-06-10,"Amazing! Moisturizing, soothing, and smells great!",,fair,blue,oily,blonde,2020,6,Wednesday
P384539,Deep Cleanser with Red Clay,First Aid Beauty,24.0,Skincare,Cleansers,Face Wash & Cleansers,0,4.261,37998,5395726537,5.0,1.0,,2018-12-10,I have tried many products of congestion and I love this product. It keeps my skin hydrated and controls my breakouts. I always return to this product.,amazing product,medium,brown,normal,brown,2018,12,Monday
P446930,Cream Skin Toner & Moisturizer,LANEIGE,33.0,Skincare,Moisturizers,Moisturizers,1,4.448,143173,5108766516,4.0,1.0,0.89,2019-06-25,I received this product complimentary from Laneige and I’ve used it for the past 2 weeks. Here are my oily girl thoughts!!! As a nighttime moisturizer this product gives an oily girl like me glass skin! It goes on so smoothe and makes your skin feel amazing. However in the daytime this product is a no no for me. My skin got noticeably more oily so I would not recommend this for the day time. I think people with normal and dry skin would love this product! I also think this product is travel friendly and chic. I’m sure this would also be a fav of mine in the winter!,Nighttime Glass Skin for Oily Girls!,deep,brown,oily,black,2019,6,Tuesday
P471237,Rose & Hyaluronic Acid Deep Hydration Moisturizer,fresh,46.0,Skincare,Moisturizers,Moisturizers,0,4.588,52868,29034734172,4.0,1.0,,2021-06-11,"My skin has become very dry and red recently. After using it, my skin has been moisturized a lot, and the redness is almost gone, but the side of my nose is still dry. I like the way it smells. Considering the price, I will give 5 stars, but if only the function is considered, I will give 4 stars.",,light,brown,dry,black,2021,6,Friday
P416815,Find Your Balance Oil Control Cleanser,OLEHENRIKSEN,33.0,Skincare,Cleansers,Face Wash & Cleansers,1,4.43,72479,2452697522,5.0,1.0,,2018-06-20,"Fav for oily skin! It’s fairly sized for a trial size. I ended up getting the kit but I purchased a full size of each product! It smells very earthy and clean, and the gel texture makes it really easy to spread once you add a bit of water. It’s been helping a lot since my combo skin leans more oily in the Florida heat!",summer essential!,light,brown,combination,black,2018,6,Wednesday
P405599,SEA drink of H2O hydrating boost moisturizer,tarte,39.0,Skincare,Moisturizers,Moisturizers,1,4.237,70039,5701572535,2.0,0.0,,2018-05-12,"It didn’t really sink in, so it just felt like something dried on my face. I didn’t feel that it hydrated my skin very well. Smelt nice and the cooling sensation was pleasant, but not worth it.",,fairLight,green,dry,blonde,2018,5,Saturday
P479327,Plum Plump Hyaluronic Acid Moisturizer,Glow Recipe,39.0,Skincare,Moisturizers,Moisturizers,1,4.462,146036,23274345256,2.0,0.0,1.0,2022-02-19,"Meh. I have combo skin (the skin type the packaging recommends to use) so I had high hopes for this, but it leaves my oily areas extremely shiny and gross feeling. On the plus side, it didn’t irritate my skin and had a mild but pleasant scent. I think this would be okay for someone with dry, dull skin, but it just doesn’t work for me, so I’ll be returning it.",,fairLight,blue,combination,brown,2022,2,Saturday
P433520,Magic Cream Moisturizer with Hyaluronic Acid,Charlotte Tilbury,100.0,Skincare,Moisturizers,Moisturizers,0,4.405,111513,10183487671,5.0,1.0,,2022-02-15,"This cream from Charlotte is my favorite, for when I want to have spectacular skin and that my makeup looks fabulous with this cream I never fail it combines perfectly with all my foundations. I love it I don’t even have to use primer this cream does it all, fills in my expression lines and the makeup lasts perfectly all day! Highly recommended.",Obsessed!,lightMedium,brown,dry,auburn,2022,2,Tuesday
P393718,Luna Sleeping Retinoid Night Oil,Sunday Riley,105.0,Skincare,Moisturizers,Face Oils,0,4.083,174483,5683455598,5.0,1.0,0.86,2021-04-18,"I’ve used prescription retinol for over a decade. Lately, it’s become too harsh for me. I tried this and it gives me the same results without the irritation. It makes my skin glow in the morning and did fade faint lines after a month of use. The only con is it leaves blue streaks on your pillow. It does easily come out in the wash.",Great retinol,light,hazel,combination,brown,2021,4,Sunday
P463036,Honey Halo Ultra-Hydrating Ceramide Moisturizer,Farmacy,48.0,Skincare,Moisturizers,Moisturizers,1,4.448,131912,24554967235,5.0,1.0,1.0,2020-09-16,"I received this product complimentary from Farmacy Beauty. I have been loving this new moisturizer! It’s definitely meant for dry skin or sensitized skin. Perfect for the colder months as it moisturizers all day and all night. The texture is very thick and creamy, but it absorbs really nicely. The packaging is also worth mentioning as it is gorgeous, the metal scooper with the magnetic lid makes it super sanitary and convenient. I feel like for the price you’re getting a great deal since a little does go a long way! Love it!!",Perfect Winter moisturizer!!,fairLight,hazel,dry,brown,2020,9,Wednesday
P464233,Mini Face Cream,Dr. Barbara Sturm,75.0,Skincare,Moisturizers,Moisturizers,0,4.241,2202,1289017381,5.0,1.0,,2023-01-21,I used this moisturizer for about two months. It is very light but at the same time very moisturizing. It’s not heavy but it does seem to plump your skin and it absorbs beautifully. It’s very hydrating but definitely won’t leave you oily. I have combination skin and it did not cause any more shine in my oily areas. It has no fragrance which I love because it’s not irritating on my skin. I did not notice any anti aging benefits other than it did hydrate which will definitely plump your skin and make it look more radiant. I used this morning and night. Since it absorbs well it’s okay to use under makeup during the day. I gave this five stars and did not take any away for price. It is rather expensive for a face cream but if it’s within your price range it’s definitely worth the splurge. I highly recommend.,,,brown,combination,,2023,1,Saturday
P266126,Rosebud Salve in a Tube,Rosebud Perfume Co.,7.0,Skincare,Lip Balms & Treatments,,0,4.38,65272,750571030,5.0,,,2010-12-16,"For years, people have been complaining about the “messy“ tin packaging & apparently Smith’s listened. I bought this as a Christmas gift for my mom. She loves the original in the tin but doesn’t carry it with her because 1- it’s too hard to apply while driving and 2- it has melted in the past. People are often quick to point out that Rosebud Salve is “glorified petroleum jelly“ but it works! This is a great product with more convenient packaging, an overall winner.",They listened!,light,,combination,,2010,12,Thursday
P453826,Rénergie Lift Multi-Action Ultra Dark Spot Correcting Cream SPF 30,Lancôme,135.0,Skincare,Moisturizers,Moisturizers,0,4.691,8888,29902385052,5.0,1.0,0.78,2022-02-20,"I have tried many sun creams in my life, but non like LAMCOM. It lets your face hydrate, especially for those who have a combination of skin. I love it!",great,lightMedium,brown,combination,blonde,2022,2,Sunday
P218700,100 percent Pure Argan Oil,Josie Maran,49.0,Skincare,Moisturizers,Face Oils,0,4.5,134089,1672054637,5.0,,1.0,2010-01-11,"I have dry/combination skin, and I found the argan oil to be extremely balancing. The dry skin around my nose/cheeks area has disappeared, with no breakouts or increased oiliness elsewhere. I highly recommend this product for a glowing complexion!",,fair,,combination,,2010,1,Monday
P422905,Moisturizing Eye Bomb with Squalane,belif,48.0,Skincare,Eye Care,Eye Creams & Treatments,0,4.464,101158,1543873648,5.0,1.0,,2017-12-03,"I absolutely love the Belif products and this eye cream is no different. It has a gel like consistency that absorbs quickly without feeling greasy. Makeup applies beautifully over the top of it. It also has a slight cooling effect. Great product overall! I received this product complimentary from Influenster, but the thoughts and review are my own.",great under makeup,mediumTan,brown,oily,brown,2017,12,Sunday
P392245,Virgin Marula Luxury Face Oil,Drunk Elephant,68.0,Skincare,Moisturizers,Face Oils,0,4.311,174857,9062262156,5.0,1.0,,2018-11-30,"I absolutely love this face oil! I get so many compliments on my skin when i am using it. I find the scent of many face oils bothers me, this one is not scented which is great.",,light,blue,dry,blonde,2018,11,Friday
P502395,Concentrated Ginseng Renewing Serum,Sulwhasoo,210.0,Skincare,Treatments,Face Serums,1,4.697,1645,12108421613,5.0,1.0,,2023-02-07,"I’ve tried other ginseng serums/essences before that have been very runny and given no immediate effect. I see an immediate “glow from within” and plumping effect from the moment I apply it to my skin. It sits beautifully under makeup and other skincare without pilling. Plus, it smells divine (but not too strong)—fresh and exotic. The price is a little steep, but if you’re into luxurious skincare then this is a must try!",Immediate Glow,,hazel,combination,auburn,2023,2,Tuesday
P426340,The Rice Polish Foaming Enzyme Powder,Tatcha,68.0,Skincare,Cleansers,Exfoliators,0,4.428,184011,7068057931,5.0,1.0,0.9,2018-04-07,"Love, love this product. Gentle enough to use everyday.",,medium,brown,dry,brunette,2018,4,Saturday
P430337,C-Rush Vitamin C Gel Moisturizer,OLEHENRIKSEN,51.0,Skincare,Moisturizers,Moisturizers,1,4.34,105730,10314244197,5.0,1.0,0.0,2019-04-11,"This may be the best moisturizer I’ve ever used. I use at night, cleanse, and use again with my beauty routine in the morning. The texture is whipped and light, goes on like a dream. Makes my skin feel plump, smooth, and hydrated. Also helps makeup apply flawlessly. Smells great. Isn’t sticky. I can’t say enough great things. Will purchase again when I run out. Moisture lasts full 24 hours as promised on my skin.",best moisturizer I’ve ever used,light,green,combination,blonde,2019,4,Thursday
P443840,Caffeine Eye Cream,The INKEY List,10.99,Skincare,Eye Care,Eye Creams & Treatments,1,3.898,174319,2003055458,3.0,1.0,,2020-04-03,I was pretty excited to try this product but the results weren’t outstanding. The cream felt good. It wasn’t oily or too thick and it went on well but I was hoping for a bigger change to my under eyes. I’m still finishing it up so perhaps I’ll see more results later. The price is good deal so I would recommend trying it out.,,lightMedium,brown,combination,red,2020,4,Friday
